phi,dt,q
1.0e-8,0.5,0.5763221345468756
1.0e-8,0.5769230769230769,0.387636074072534
1.0e-8,0.6538461538461539,0.3922570311961404
1.0e-8,0.7307692307692307,0.3467170192175712
1.0e-8,0.8076923076923077,0.320828426922462
1.0e-8,0.8846153846153846,0.2664794470423004
1.0e-8,0.9615384615384616,0.22872995051387948
1.0e-8,1.0384615384615385,0.21367703620570136
1.0e-8,1.1153846153846154,0.17971080047483798
1.0e-8,1.1923076923076923,0.1750471608350993
1.0e-8,1.2692307692307692,0.14281853464477798
1.0e-8,1.3461538461538463,0.140007930434505
1.0e-8,1.4230769230769231,0.04522002165821534
1.0e-8,1.5,0.05362262464174391
1.514285714285714e-7,0.5,0.08045500325740149
1.514285714285714e-7,0.5769230769230769,0.1434611761735865
1.514285714285714e-7,0.6538461538461539,0.20735859713891716
1.514285714285714e-7,0.7307692307692307,0.10343549400213461
1.514285714285714e-7,0.8076923076923077,0.16315490273257166
1.514285714285714e-7,0.8846153846153846,0.2225986499593525
1.514285714285714e-7,0.9615384615384616,0.1355297283325815
1.514285714285714e-7,1.0384615384615385,0.10386224172232913
1.514285714285714e-7,1.1153846153846154,0.12692470949095547
1.514285714285714e-7,1.1923076923076923,0.11976574813097603
1.514285714285714e-7,1.2692307692307692,0.17208522615173077
1.514285714285714e-7,1.3461538461538463,0.017816031533273605
1.514285714285714e-7,1.4230769230769231,0.03526688403404829
1.514285714285714e-7,1.5,0.05253007746115791
2.9285714285714287e-7,0.5,0.11388572466112089
2.9285714285714287e-7,0.5769230769230769,0.16110689134287867
2.9285714285714287e-7,0.6538461538461539,0.14276406550896686
2.9285714285714287e-7,0.7307692307692307,0.12982024758928695
2.9285714285714287e-7,0.8076923076923077,0.11532025921089219
2.9285714285714287e-7,0.8846153846153846,0.10804668080737248
2.9285714285714287e-7,0.9615384615384616,0.09302004843170285
2.9285714285714287e-7,1.0384615384615385,0.0929157180989359
2.9285714285714287e-7,1.1153846153846154,0.07504533683233817
2.9285714285714287e-7,1.1923076923076923,0.06934239407373531
2.9285714285714287e-7,1.2692307692307692,0.04461150258349719
2.9285714285714287e-7,1.3461538461538463,0.03915320064022872
2.9285714285714287e-7,1.4230769230769231,0.054034600772396704
2.9285714285714287e-7,1.5,0.04092326215733592
4.3428571428571424e-7,0.5,0.10089575420688128
4.3428571428571424e-7,0.5769230769230769,0.15688216559280083
4.3428571428571424e-7,0.6538461538461539,0.1387938358881957
4.3428571428571424e-7,0.7307692307692307,0.12662235355144438
4.3428571428571424e-7,0.8076923076923077,0.11279310296260835
4.3428571428571424e-7,0.8846153846153846,0.10280981916990907
4.3428571428571424e-7,0.9615384615384616,0.05149830406747834
4.3428571428571424e-7,1.0384615384615385,0.08862122873487428
4.3428571428571424e-7,1.1153846153846154,0.09266949294508962
4.3428571428571424e-7,1.1923076923076923,0.06303823508524464
4.3428571428571424e-7,1.2692307692307692,0.0490552262868188
4.3428571428571424e-7,1.3461538461538463,0.017997231245191106
4.3428571428571424e-7,1.4230769230769231,0.01651015878303836
4.3428571428571424e-7,1.5,0.04477551599704601
5.757142857142857e-7,0.5,0.08463941605897755
5.757142857142857e-7,0.5769230769230769,0.09742513743032312
5.757142857142857e-7,0.6538461538461539,0.1367230650576011
5.757142857142857e-7,0.7307692307692307,0.1237862013654486
5.757142857142857e-7,0.8076923076923077,0.11778986860556315
5.757142857142857e-7,0.8846153846153846,0.10603756747004475
5.757142857142857e-7,0.9615384615384616,0.09176946155323146
5.757142857142857e-7,1.0384615384615385,0.0885059059151775
5.757142857142857e-7,1.1153846153846154,0.06005779445260202
5.757142857142857e-7,1.1923076923076923,0.0230949235737108
5.757142857142857e-7,1.2692307692307692,0.04405469244647288
5.757142857142857e-7,1.3461538461538463,0.05718951124551302
5.757142857142857e-7,1.4230769230769231,0.015127540526808227
5.757142857142857e-7,1.5,0.042928770802999304
7.171428571428571e-7,0.5,0.12121943392691992
7.171428571428571e-7,0.5769230769230769,0.09855839160728669
7.171428571428571e-7,0.6538461538461539,0.1348195807818402
7.171428571428571e-7,0.7307692307692307,0.12256191028741864
7.171428571428571e-7,0.8076923076923077,0.11029779546895334
7.171428571428571e-7,0.8846153846153846,0.07873270413917122
7.171428571428571e-7,0.9615384615384616,0.06484958569479635
7.171428571428571e-7,1.0384615384615385,0.08026359008175386
7.171428571428571e-7,1.1153846153846154,0.07080865972678296
7.171428571428571e-7,1.1923076923076923,0.05347509762231972
7.171428571428571e-7,1.2692307692307692,0.05745329818077936
7.171428571428571e-7,1.3461538461538463,0.05228619737957925
7.171428571428571e-7,1.4230769230769231,0.01820800038028578
7.171428571428571e-7,1.5,0.01419356755627431
8.585714285714286e-7,0.5,0.11362117611041395
8.585714285714286e-7,0.5769230769230769,0.08304409392948128
8.585714285714286e-7,0.6538461538461539,0.13351834893350328
8.585714285714286e-7,0.7307692307692307,0.08105177561873728
8.585714285714286e-7,0.8076923076923077,0.10894928430094762
8.585714285714286e-7,0.8846153846153846,0.015775380165451273
8.585714285714286e-7,0.9615384615384616,0.09145656697942732
8.585714285714286e-7,1.0384615384615385,0.06559695046056578
8.585714285714286e-7,1.1153846153846154,0.07352051547949098
8.585714285714286e-7,1.1923076923076923,0.017209913842376266
8.585714285714286e-7,1.2692307692307692,0.05327206392431162
8.585714285714286e-7,1.3461538461538463,0.028453433380460396
8.585714285714286e-7,1.4230769230769231,0.04230486863910909
8.585714285714286e-7,1.5,0.024892182156164594
1.0e-6,0.5,0.11350437004214284
1.0e-6,0.5769230769230769,0.14788078107200026
1.0e-6,0.6538461538461539,0.1320129975715878
1.0e-6,0.7307692307692307,0.1193163063321666
1.0e-6,0.8076923076923077,0.10847799462702076
1.0e-6,0.8846153846153846,0.09886959163388745
1.0e-6,0.9615384615384616,0.08603287327918036
1.0e-6,1.0384615384615385,0.0822795723395929
1.0e-6,1.1153846153846154,0.06929468257227743
1.0e-6,1.1923076923076923,0.04691760392936966
1.0e-6,1.2692307692307692,0.014884695897326633
1.0e-6,1.3461538461538463,0.04771898097343495
1.0e-6,1.4230769230769231,0.013372670682496977
1.0e-6,1.5,0.04433275617782819
