time,Active,Quiescent,Nutrients,Viruses,Infected_Quiescent
8.483346479792594,2.722721677132295,0.0,92660.47764821214,31892.807058001534,0.0
8.534616256478026,2.08066082923279,0.0,92660.34304537503,31574.396534293468,0.0
8.58620011879921,1.5922206458945773,0.0,92660.23948529792,31255.615449412708,0.0
8.638369167604921,1.218499940344937,0.0,92660.1593357115,30935.248153509576,0.0
8.691401162667775,0.9313141189630246,0.0,92660.09702219798,30611.98822711967,0.0
8.745574945727059,0.7100170200291591,0.0,92660.04842896987,30284.510413569355,0.0
8.801186243110447,0.5392490411418038,0.0,92660.01046876577,29951.402800614786,0.0
8.85855126740118,0.4074672169638167,0.0,92659.98080206453,29611.169777363397,0.0
8.918015493195703,0.30590581450348,0.0,92659.95763691941,29262.202501297175,0.0
8.979959690646853,0.22785142811714543,0.0,92659.93958878574,28902.766776582346,0.0
9.044810258354604,0.1681189635808965,0.0,92659.9255784129,28530.96855886905,0.0
9.113046313500442,0.1226775784028063,0.0,92659.91475870297,28144.742995563312,0.0
9.185211845834472,0.08837287991535848,0.0,92659.90645992475,27741.82065238663,0.0
9.261932267479692,0.0627224612656854,0.0,92659.90014915819,27319.678760157454,0.0
9.343933396740509,0.04376535661036834,0.0,92659.8954003362,26875.4925147318,0.0
9.432067565450774,0.029948905586228654,0.0,92659.89187162457,26406.065734051008,0.0
9.527347406381352,0.02004360547149237,0.0,92659.88928836402,25907.74608460844,0.0
9.63099127561087,0.013078133002603787,0.0,92659.88743003746,25376.31514112977,0.0
9.74449075185143,0.008288957661075088,0.0,92659.88612015228,24806.81738682409,0.0
9.86968938496136,0.005081439631246798,0.0,92659.88521848535,24193.40939914456,0.0
10.008911077346117,0.0029978792375280803,0.0,92659.88461466334,23529.075358222806,0.0
10.165134683121726,0.0016918571197861432,0.0,92659.88422303062,22805.296797270417,0.0
10.342250914393345,0.0009067382140408367,0.0,92659.8839783202,22011.608612069667,0.0
10.545452497039507,0.0004574466562056339,0.0,92659.88383194062,21134.988736924122,0.0
10.78184340342766,0.00021491386592362342,0.0,92659.88374875179,20159.02050180879,0.0
